round,idno,cntry,trustpeople1,trustpeople2,trustpeople3,politics1,politics2,politics3,politics4,politics5,politics6,politics7,discriminate,optimism,D1,D2,D3,D4R,D5,D6R,D7,D8
6,2074,IS,5,7,6,4,7,10,5,3,6,8,0,2,1,2,1,3,1,4,2,1
6,2079,IS,6,8,9,5,7,9,4,4,4,5,0,1,1,1,1,4,1,4,1,2
6,2080,IS,5,5,5,2,6,9,1,0,0,7,0,3,1,1,2,3,1,3,1,1
6,2081,IS,8,10,8,7,8,8,5,3,5,8,0,2,3,3,3,4,1,2,2,1
6,2083,IS,6,7,6,6,8,8,6,6,7,9,0,4,2,2,1,3,2,3,2,1
6,2085,IS,3,1,8,0,4,7,2,0,NA,5,0,2,1,1,1,4,1,4,1,1
6,2087,IS,7,7,6,0,3,6,0,0,NA,2,0,4,2,2,2,2,2,2,2,1
6,2090,IS,5,5,7,4,5,9,5,5,7,8,0,3,1,1,2,3,1,3,1,1
6,2094,IS,7,5,5,1,0,5,0,0,NA,5,NA,3,2,3,3,3,1,3,1,2
6,2097,IS,6,6,7,3,8,8,7,7,7,7,0,2,1,1,1,3,1,3,1,1
6,2099,IS,5,6,5,4,5,6,5,4,NA,6,0,2,2,1,2,3,1,3,1,1
6,2102,IS,7,7,8,6,9,9,4,4,5,9,0,1,1,1,4,4,1,3,1,1
6,2106,IS,8,8,5,9,9,10,6,5,4,9,0,2,1,1,1,4,1,3,1,1
6,2107,IS,8,9,9,3,5,9,3,3,3,7,0,2,1,1,1,4,2,3,1,1
6,2109,IS,5,7,4,1,6,9,1,1,NA,5,0,2,1,1,2,3,1,3,1,1
6,2110,IS,3,7,7,5,5,9,6,5,5,7,0,2,2,1,1,3,2,3,2,1
6,2112,IS,9,9,9,7,7,8,7,7,8,9,0,2,1,3,1,3,1,3,1,1
6,2113,IS,5,8,5,0,5,4,0,0,2,NA,0,2,1,1,2,4,1,3,1,2
6,2114,IS,6,4,4,4,3,7,5,NA,NA,NA,0,2,1,2,1,3,2,3,1,2
6,2115,IS,2,5,4,6,6,8,4,3,5,7,0,4,2,2,1,2,2,2,1,2
6,2118,IS,3,7,3,2,3,5,2,2,1,4,0,4,1,1,1,3,1,2,2,1
6,2121,IS,4,2,5,9,9,9,7,NA,8,NA,0,2,1,3,2,2,1,2,2,1
6,2122,IS,3,7,6,2,6,8,2,1,0,6,0,2,2,2,2,3,1,2,2,1
6,2125,IS,8,8,9,8,6,10,1,1,1,6,0,3,1,1,1,3,1,3,1,1
6,2126,IS,5,5,7,3,6,7,3,3,6,5,0,4,2,1,2,3,1,2,2,1
6,2135,IS,8,8,6,2,5,9,3,2,0,7,0,2,1,1,1,3,1,2,1,1
6,2140,IS,8,8,6,7,6,9,6,6,6,8,0,2,1,1,1,4,1,4,1,2
6,2141,IS,9,8,8,6,8,9,2,0,5,8,0,2,1,1,2,4,1,3,1,1
6,2142,IS,5,7,5,8,6,9,8,8,0,10,0,2,4,3,2,3,1,3,1,2
6,2146,IS,8,5,5,0,8,8,0,0,2,4,0,1,1,1,1,3,1,3,1,1
6,2148,IS,8,8,7,8,9,9,7,7,9,9,0,2,1,1,1,3,1,3,1,1
6,2150,IS,2,5,3,3,7,8,3,3,5,7,0,2,1,1,1,4,1,4,1,1
6,2152,IS,5,6,9,5,3,10,4,4,3,NA,0,2,1,2,1,4,1,4,1,1
6,2153,IS,6,6,5,NA,4,8,NA,NA,NA,8,0,2,2,1,4,2,2,2,2,1
6,2154,IS,8,8,7,5,6,7,4,4,4,5,0,2,1,1,2,3,1,2,2,2
6,2155,IS,3,2,3,1,4,7,2,2,4,7,0,3,2,2,1,2,1,2,2,3
6,2157,IS,5,5,6,4,5,8,2,2,4,9,0,2,1,1,2,4,1,4,1,1
6,2158,IS,7,7,5,5,7,9,5,5,5,9,1,2,1,2,1,2,1,3,1,2
6,2159,IS,8,8,8,0,8,10,5,5,5,8,0,2,1,2,1,3,1,4,1,1
6,2162,IS,7,7,8,5,7,7,4,4,4,6,0,2,1,2,2,3,1,3,1,1
6,2167,IS,8,8,7,5,7,8,5,5,NA,NA,0,2,1,1,2,3,1,3,1,1
6,2169,IS,0,4,3,0,0,4,0,0,0,5,0,2,1,2,2,4,1,3,2,2
6,2171,IS,3,8,6,2,5,5,1,1,0,6,0,2,1,2,1,2,1,2,1,2
6,2173,IS,8,6,4,7,6,9,6,6,7,7,0,2,1,1,1,4,1,3,1,1
6,2175,IS,4,1,4,6,8,9,5,5,7,7,0,2,2,3,3,3,2,3,2,2
6,2176,IS,0,3,0,0,0,8,0,0,0,0,0,3,1,2,2,3,1,2,2,1
6,2179,IS,10,9,8,4,6,8,6,4,4,7,0,1,1,2,2,4,1,3,1,1
6,2180,IS,2,2,7,0,7,0,0,0,0,7,1,1,2,1,2,4,2,3,2,2
6,2182,IS,8,5,9,0,6,10,1,1,0,0,0,3,1,2,1,2,1,3,1,2
6,2183,IS,7,7,8,3,9,9,5,3,NA,7,0,3,1,1,1,3,1,3,1,2
6,2186,IS,8,8,7,7,7,8,6,6,NA,7,0,2,4,2,1,4,1,4,2,2
6,2188,IS,8,7,8,5,5,7,5,5,5,7,0,2,2,2,2,3,1,4,2,1
6,2189,IS,6,6,6,4,6,8,2,2,5,5,0,2,1,1,1,4,1,4,1,1
6,2191,IS,4,5,6,6,8,9,3,3,5,9,0,2,2,1,2,3,1,3,2,1
6,2192,IS,5,5,7,5,3,7,5,5,5,7,0,2,1,1,1,3,1,4,1,1
6,2193,IS,5,0,4,5,7,7,4,5,9,9,0,2,2,2,1,3,1,3,2,1
6,2194,IS,2,3,5,3,4,10,4,4,5,5,0,2,1,1,2,4,1,4,1,1
6,2195,IS,4,9,10,NA,NA,10,3,3,4,5,0,2,1,1,1,4,1,4,1,1
6,2197,IS,5,4,5,0,3,10,0,0,0,4,1,3,1,2,1,4,1,4,1,2
6,2200,IS,6,5,10,0,5,9,0,0,3,8,0,2,1,3,4,4,1,3,1,4
6,2202,IS,4,6,5,5,4,8,3,3,5,5,0,2,1,1,2,3,1,4,1,1
6,2203,IS,4,2,4,4,6,9,3,3,1,8,0,2,1,1,2,4,1,3,1,1
6,2204,IS,4,4,5,6,8,8,6,4,6,8,0,1,1,1,1,4,1,4,1,1
6,2206,IS,6,7,NA,4,5,9,5,2,1,7,0,2,1,4,2,4,1,4,1,1
6,2210,IS,10,10,10,0,8,10,0,0,NA,0,0,1,1,1,1,1,1,3,1,1
6,2211,IS,7,8,5,3,4,7,3,3,3,5,0,4,1,3,4,3,1,2,1,1
6,2212,IS,8,8,5,6,6,9,3,5,NA,NA,0,2,1,1,2,2,2,3,1,1
6,2215,IS,5,8,4,3,3,7,3,3,NA,5,0,5,3,4,4,1,2,1,2,1
6,2219,IS,8,5,7,6,7,8,3,2,4,7,0,4,1,1,3,3,2,3,2,1
6,2220,IS,7,8,8,6,8,9,5,3,7,8,0,1,2,2,1,3,1,3,1,2
6,2221,IS,8,8,7,7,6,8,6,6,7,7,0,2,1,2,1,3,1,3,1,2
6,2224,IS,5,3,7,2,5,8,2,1,NA,6,0,4,2,2,2,3,1,4,1,2
6,2225,IS,7,8,6,6,7,7,5,5,NA,6,0,3,2,1,2,3,1,3,2,2
6,2226,IS,7,8,8,0,1,8,0,0,0,0,1,4,4,3,2,2,1,2,4,3
6,2227,IS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2229,IS,9,7,5,5,6,8,7,NA,0,NA,0,3,1,1,1,4,1,4,1,1
6,2231,IS,7,8,8,7,10,8,7,8,8,8,0,2,1,1,1,4,1,3,1,1
6,2233,IS,3,4,5,4,7,8,2,2,7,7,1,4,2,2,3,1,2,2,2,2
6,2234,IS,5,5,5,3,3,7,3,3,5,7,0,4,3,3,3,2,2,2,2,3
6,2235,IS,2,8,4,3,9,9,4,1,NA,4,0,2,1,2,2,2,2,2,1,2
6,2236,IS,6,8,5,3,8,8,3,3,NA,8,0,1,2,1,1,4,1,4,2,1
6,2237,IS,4,8,5,4,3,8,3,2,5,7,0,2,1,2,2,3,1,3,1,2
6,2238,IS,9,9,6,3,8,9,4,3,2,4,0,3,2,1,1,3,1,3,1,1
6,2240,IS,8,8,7,6,8,9,6,2,NA,8,0,1,1,1,1,3,1,3,1,1
6,2246,IS,7,7,8,4,7,9,4,6,NA,10,0,2,1,1,2,4,1,3,1,1
6,2247,IS,6,9,6,4,8,10,6,5,0,7,0,1,1,2,2,3,1,4,2,2
6,2251,IS,6,7,7,2,5,9,5,5,6,6,1,2,3,1,2,2,2,2,2,1
6,2258,IS,7,6,6,5,7,8,5,5,5,8,0,4,2,1,2,2,2,2,2,2
6,2261,IS,7,7,7,3,8,8,3,4,NA,7,0,3,2,1,2,3,1,3,2,1
6,2262,IS,8,10,8,5,9,10,5,4,5,5,0,3,1,3,2,3,1,3,2,1
6,2263,IS,4,5,4,0,6,4,0,0,NA,NA,0,2,2,2,2,2,2,4,2,2
6,2264,IS,8,8,8,0,5,8,9,5,3,6,0,3,1,1,4,4,1,3,2,2
6,2267,IS,8,8,7,7,7,7,5,5,5,5,0,2,1,1,1,3,1,3,1,1
6,2270,IS,7,7,7,5,8,9,1,2,2,5,0,2,2,2,2,2,1,2,1,3
6,2272,IS,6,5,6,4,5,7,1,1,0,7,0,3,1,1,2,3,1,3,1,2
6,2273,IS,0,4,3,1,2,4,1,2,5,6,NA,1,2,1,1,2,2,4,2,4
6,2274,IS,7,8,5,2,2,3,0,0,0,0,0,2,1,1,1,3,1,3,1,1
6,2275,IS,7,8,7,1,3,8,1,1,1,NA,1,3,2,1,1,3,1,2,2,2
6,2276,IS,4,NA,3,4,6,7,4,1,5,8,0,4,2,1,1,2,2,2,1,1
6,2277,IS,7,6,6,5,5,7,4,4,NA,NA,0,3,2,1,2,3,2,3,1,2
6,2278,IS,6,7,4,4,3,6,5,3,2,7,0,2,1,1,2,4,1,3,1,1
6,2281,IS,9,7,7,4,7,9,3,2,5,8,0,2,1,2,2,3,1,4,1,1
6,2282,IS,1,1,1,0,2,2,0,0,0,0,1,1,1,1,1,4,1,4,1,1
6,2287,IS,7,8,7,5,6,9,4,5,3,7,0,2,1,2,1,3,1,3,1,2
6,2288,IS,5,7,3,8,9,9,5,5,7,7,0,1,1,1,1,4,1,4,1,1
6,2291,IS,6,4,6,7,8,9,4,3,5,8,0,2,1,1,1,4,1,3,1,1
6,2296,IS,5,6,6,4,7,7,4,2,NA,5,0,4,3,1,3,2,1,2,3,2
6,2297,IS,8,8,9,6,6,9,5,5,6,8,1,2,2,1,1,4,1,4,2,1
6,2301,IS,7,NA,6,5,6,0,5,7,NA,NA,0,4,1,2,1,4,1,4,1,2
6,2302,IS,5,6,6,2,6,9,3,3,NA,NA,0,2,1,3,1,4,1,4,1,2
6,2303,IS,5,5,5,2,4,7,5,4,5,6,1,4,2,3,3,1,3,1,3,3
6,2304,IS,5,5,7,2,8,9,2,2,2,2,1,2,1,1,3,4,1,4,1,1
6,2305,IS,6,8,6,3,3,8,2,7,8,8,1,3,1,1,2,3,1,3,1,1
6,2306,IS,9,9,9,2,8,9,2,4,5,5,0,1,1,2,1,4,1,3,1,1
6,2307,IS,2,6,3,1,6,8,1,2,6,7,0,4,1,2,1,3,1,3,1,1
6,2308,IS,5,8,8,2,1,6,0,0,0,5,0,2,1,2,1,4,1,4,2,1
6,2309,IS,7,8,7,6,9,10,6,6,4,7,0,4,1,1,1,4,2,4,1,1
6,2310,IS,6,7,5,7,10,6,8,8,5,7,0,1,1,2,2,4,1,4,1,1
6,2312,IS,10,10,10,2,5,9,0,0,2,2,0,1,2,1,2,4,1,4,2,1
6,2313,IS,8,8,6,4,8,9,4,4,7,7,0,2,1,1,1,3,1,4,1,1
6,2315,IS,7,8,7,4,4,8,5,4,NA,6,0,2,1,1,1,3,1,4,1,1
6,2318,IS,8,8,7,5,6,8,6,6,6,6,0,2,1,1,2,4,1,3,1,2
6,2319,IS,4,5,5,2,8,7,3,2,NA,6,1,3,2,3,2,2,2,2,2,2
6,2320,IS,8,7,5,8,8,9,7,7,7,8,0,1,1,1,1,3,1,3,1,1
6,2321,IS,7,7,5,5,7,7,5,5,8,6,0,4,2,2,2,2,1,2,2,2
6,2322,IS,8,8,8,5,8,9,5,3,5,6,0,1,1,1,1,3,1,3,1,1
6,2324,IS,7,5,8,6,6,7,6,5,5,5,0,2,1,1,1,2,1,3,1,2
6,2326,IS,7,7,8,5,9,10,8,8,3,10,0,2,1,1,3,4,1,4,2,1
6,2328,IS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2329,IS,8,8,7,3,5,7,2,1,0,1,0,2,2,1,1,3,1,3,2,1
6,2330,IS,7,7,8,3,8,8,3,3,0,8,0,2,2,1,2,4,1,3,2,1
6,2331,IS,7,8,3,NA,NA,8,0,NA,NA,5,0,2,1,1,2,3,1,3,2,1
6,2332,IS,5,8,7,4,3,7,1,1,5,7,0,2,1,1,2,3,1,3,1,1
6,2334,IS,5,5,5,2,2,7,5,1,5,7,0,3,2,2,2,3,1,3,2,2
6,2337,IS,8,8,8,10,9,9,5,6,6,8,0,3,2,1,2,3,2,3,2,1
6,2341,IS,7,9,10,0,5,8,3,1,0,3,0,2,1,1,1,3,2,3,1,1
6,2343,IS,4,8,8,7,8,9,6,6,8,9,0,1,1,1,1,4,1,4,1,1
6,2346,IS,5,8,6,4,4,7,3,3,0,6,0,2,1,2,2,2,1,4,1,2
6,2348,IS,8,8,9,4,8,10,3,4,7,8,1,3,1,1,1,3,1,4,1,1
6,2349,IS,5,5,5,3,7,9,2,2,1,5,0,2,2,1,1,3,2,3,1,1
6,2350,IS,3,10,5,4,7,8,4,3,NA,8,0,2,2,2,2,4,2,3,1,1
6,2351,IS,3,3,5,3,8,8,2,2,NA,NA,0,4,1,2,2,2,1,2,1,1
6,2353,IS,5,6,7,5,6,7,5,5,5,7,0,2,1,1,1,3,1,3,1,2
6,2355,IS,4,7,6,2,4,7,2,2,3,6,0,2,1,1,1,4,1,4,1,1
6,2356,IS,7,7,8,8,8,10,7,8,NA,9,0,2,1,1,1,4,1,3,1,1
6,2359,IS,4,4,5,2,1,7,0,0,4,6,0,3,1,2,1,4,1,3,1,1
6,2360,IS,4,6,5,6,5,7,4,4,NA,7,0,1,1,2,1,4,2,4,1,1
6,2361,IS,6,5,5,4,3,5,5,4,5,3,0,2,1,2,1,4,1,3,2,2
6,2363,IS,10,8,4,7,4,8,2,0,8,10,0,2,1,1,1,3,1,4,1,1
6,2365,IS,0,5,5,5,5,10,3,3,NA,7,0,2,1,2,2,3,1,3,1,1
6,2366,IS,7,8,6,6,8,9,5,5,7,6,0,1,1,1,2,4,1,3,1,1
6,2370,IS,0,7,7,4,4,7,4,4,5,NA,0,1,2,2,2,3,1,3,1,2
6,2371,IS,7,7,5,3,7,8,3,3,6,7,0,1,1,1,1,4,1,4,1,1
6,2372,IS,6,5,6,1,2,4,0,0,NA,2,0,4,3,3,2,2,2,2,3,2
6,2373,IS,7,8,8,5,9,10,5,5,NA,8,0,2,1,1,1,4,2,4,3,4
6,2376,IS,5,5,5,7,5,7,4,4,6,8,0,2,1,1,3,4,1,4,1,2
6,2380,IS,8,5,8,7,7,8,7,5,8,9,0,1,2,1,2,4,2,3,2,1
6,2381,IS,9,9,8,6,9,9,7,6,9,8,0,2,2,1,1,3,1,3,2,1
6,2382,IS,5,5,7,3,5,6,2,2,NA,NA,0,3,2,1,1,3,1,3,2,1
6,2383,IS,9,6,7,6,8,9,0,0,7,8,0,2,1,1,1,3,1,4,1,1
6,2384,IS,8,9,8,6,9,10,10,10,7,7,0,2,1,1,1,4,1,3,2,1
6,2385,IS,7,5,7,6,3,6,5,3,4,3,0,4,2,2,2,3,1,3,1,2
6,2386,IS,3,5,8,4,6,8,2,0,4,7,0,3,2,2,1,3,2,2,2,1
6,2388,IS,5,8,6,4,2,8,4,4,NA,NA,1,3,2,1,4,3,4,2,2,3
6,2389,IS,8,5,7,3,8,10,7,7,0,5,0,2,2,2,3,2,3,2,3,4
6,2390,IS,0,8,5,7,4,8,7,5,2,5,0,4,2,1,1,3,1,4,1,1
6,2392,IS,5,5,4,4,2,7,2,2,0,0,0,2,1,1,4,3,1,4,2,2
6,2393,IS,5,5,5,6,8,9,5,5,1,6,0,2,1,1,1,3,2,3,1,2
6,2394,IS,1,5,5,4,0,8,0,0,3,5,NA,3,1,2,2,2,1,3,2,2
6,2398,IS,9,7,5,8,9,9,7,7,8,10,0,2,1,1,1,3,1,3,1,1
6,2399,IS,1,7,4,1,1,4,1,1,1,4,1,2,1,1,2,3,1,2,1,1
6,2400,IS,4,4,5,5,3,8,5,4,0,6,1,3,2,2,2,2,2,2,2,1
6,2402,IS,8,9,8,8,9,8,5,7,7,8,0,2,1,2,1,3,1,3,1,1
6,2403,IS,6,5,3,7,3,8,5,7,7,9,0,2,3,1,1,2,3,2,3,1
6,2404,IS,5,6,5,6,6,8,4,4,NA,NA,0,2,2,2,NA,4,1,4,1,2
6,2405,IS,8,8,6,3,4,6,3,2,6,4,0,2,1,1,1,4,1,4,1,1
6,2406,IS,9,10,8,2,5,9,2,1,6,8,1,2,1,2,2,2,1,3,1,1
6,2407,IS,4,7,7,2,7,10,2,4,NA,8,0,1,1,2,1,4,2,4,1,1
6,2408,IS,8,8,6,5,6,6,4,4,NA,5,0,2,1,1,1,4,1,2,1,1
6,2410,IS,8,8,6,5,9,9,5,4,6,7,0,2,1,1,2,3,1,3,1,2
6,2413,IS,8,8,5,5,7,7,5,5,NA,8,0,2,1,1,1,3,1,4,2,2
6,2414,IS,7,7,7,5,6,8,6,5,5,7,0,2,1,1,2,4,1,3,1,1
6,2415,IS,8,9,5,3,8,8,1,1,0,4,1,5,4,3,2,1,3,1,4,3
6,2416,IS,7,7,7,5,8,10,5,4,7,9,0,2,1,2,2,2,1,4,1,2
6,2418,IS,0,7,9,5,5,6,3,5,NA,NA,0,1,1,1,1,4,1,4,1,1
6,2419,IS,7,7,7,6,5,8,6,6,6,7,0,2,1,1,1,3,1,4,1,2
6,2420,IS,0,0,10,0,0,7,0,0,0,2,NA,1,1,NA,NA,4,1,4,1,1
6,2421,IS,7,7,6,5,5,8,4,2,3,7,0,2,1,2,1,3,1,4,1,1
6,2424,IS,4,7,6,5,9,9,6,6,6,7,0,3,2,2,2,2,2,3,2,2
6,2428,IS,4,4,7,3,9,8,3,3,NA,NA,1,4,3,1,3,4,1,3,3,2
6,2429,IS,7,7,7,5,5,8,5,0,1,7,1,2,1,1,1,3,2,4,1,1
6,2430,IS,6,6,6,3,6,8,3,3,6,8,0,2,1,2,1,3,1,3,2,1
6,2432,IS,5,5,6,4,4,5,4,3,4,5,0,4,2,2,2,2,2,2,2,3
6,3,IT,4,6,5,3,0,8,0,4,4,6,0,2,1,1,2,2,1,3,2,2
6,4,IT,5,6,6,2,6,8,1,0,6,6,0,3,2,1,2,2,2,2,2,2
6,7,IT,5,3,3,2,2,5,0,0,3,6,0,3,2,3,2,3,2,2,2,2
6,13,IT,2,6,2,5,5,7,4,4,5,6,0,3,2,3,2,3,1,3,2,2
6,14,IT,6,4,4,0,2,5,0,0,2,0,0,3,1,1,2,4,1,2,2,1
6,17,IT,9,9,7,1,5,8,3,2,4,5,0,1,1,1,1,4,1,4,1,1
6,18,IT,7,6,2,2,6,0,3,6,6,3,0,2,1,1,2,3,2,4,2,1
6,30,IT,5,3,3,0,8,6,0,5,0,4,1,3,1,4,1,4,1,2,1,2
6,31,IT,2,4,1,1,0,6,0,0,2,2,0,2,1,2,3,4,2,3,2,1
6,33,IT,5,10,8,5,8,7,2,1,7,7,1,4,1,1,1,3,1,2,1,1
6,37,IT,6,6,6,5,5,6,5,5,5,5,0,4,1,2,1,3,2,2,1,2
6,41,IT,10,10,10,0,7,10,0,0,0,0,0,1,1,1,1,4,4,4,1,1
6,43,IT,5,4,4,2,5,6,0,0,2,6,0,3,2,1,2,3,1,2,2,1
6,58,IT,8,9,8,4,4,4,4,4,4,4,0,1,1,2,1,3,1,3,NA,1
6,60,IT,7,NA,6,5,5,4,4,4,6,6,NA,3,1,1,1,3,2,2,1,1
6,63,IT,0,6,9,7,8,9,1,0,10,3,0,1,2,3,1,3,4,3,3,3
6,64,IT,8,7,7,5,5,5,5,NA,5,5,0,2,1,1,NA,3,NA,NA,NA,NA
6,66,IT,8,8,3,9,8,8,NA,NA,NA,NA,0,4,1,1,1,3,1,4,2,2
6,69,IT,5,7,3,4,7,8,2,1,7,8,1,2,1,1,1,3,1,2,1,1
6,76,IT,6,6,6,3,5,8,1,2,1,6,0,2,1,2,1,3,2,3,2,2
6,78,IT,5,7,3,3,3,5,3,0,2,2,0,2,1,2,1,3,1,4,1,2
6,79,IT,6,7,7,4,2,NA,2,2,2,5,1,3,2,2,2,3,2,3,2,1
6,81,IT,6,5,5,3,6,7,4,5,6,7,0,4,2,1,4,4,1,4,2,1
6,82,IT,8,5,5,3,9,9,3,0,7,9,0,1,1,1,2,3,1,3,1,2
6,84,IT,0,5,1,0,5,5,0,0,5,5,0,2,1,1,1,3,1,2,1,1
6,87,IT,5,5,5,6,6,7,6,5,5,6,0,3,2,1,1,3,1,3,2,1
6,91,IT,2,6,7,3,7,7,3,3,8,8,0,3,1,1,2,2,2,2,2,2
6,95,IT,1,2,2,1,0,3,0,0,5,6,0,2,2,2,4,2,4,1,2,3
6,96,IT,7,6,6,5,5,6,NA,5,6,6,0,2,1,1,1,3,1,3,2,1
6,98,IT,8,8,7,7,9,10,6,4,7,7,0,1,1,1,2,1,1,1,1,1
6,102,IT,3,3,3,1,6,6,0,0,3,6,0,2,2,2,1,3,4,NA,2,2
6,105,IT,8,8,2,3,2,8,2,2,6,6,1,3,1,1,1,3,1,2,1,1
6,108,IT,8,6,5,5,5,7,5,5,5,7,0,3,1,1,2,4,2,3,1,1
6,110,IT,6,5,9,5,5,8,0,1,5,10,0,3,1,2,1,3,3,2,2,2
6,113,IT,5,5,5,5,0,6,1,1,5,5,0,3,2,2,2,3,2,3,2,2
6,117,IT,7,2,4,3,0,7,1,1,4,7,0,4,2,1,1,2,1,2,2,1
6,119,IT,5,5,6,1,10,7,0,0,3,6,0,4,1,2,2,3,2,3,2,2
6,120,IT,6,8,4,0,4,1,0,0,0,0,0,3,1,1,1,3,1,2,1,1
6,121,IT,10,10,8,8,10,7,9,10,10,8,0,2,1,1,2,3,2,3,1,1
6,125,IT,2,4,3,6,5,6,2,3,7,7,0,3,1,1,2,2,1,2,2,2
6,128,IT,6,6,6,0,7,4,4,2,3,6,0,2,2,4,2,2,2,2,2,2
6,130,IT,3,3,2,1,3,9,0,0,5,5,0,2,1,1,1,3,1,3,2,1
6,131,IT,7,7,6,6,9,8,6,4,9,9,1,2,1,1,1,2,1,2,1,1
6,161,IT,2,1,0,4,2,10,2,2,5,9,0,5,3,4,4,1,3,1,3,4
6,162,IT,6,7,6,5,5,6,4,3,4,8,0,2,1,1,1,3,1,4,1,1
6,168,IT,6,7,6,6,8,8,5,5,6,8,0,3,2,2,3,4,1,3,2,1
6,169,IT,6,2,4,0,0,5,0,1,1,7,0,2,2,2,2,3,3,4,2,2
6,179,IT,5,5,3,0,1,8,0,0,0,7,0,3,2,2,1,2,1,3,2,2
6,181,IT,3,4,5,2,3,8,0,0,2,2,0,1,2,1,1,3,2,3,1,1
6,182,IT,5,3,5,7,6,8,4,5,6,6,NA,3,2,2,2,3,1,3,2,2
6,183,IT,1,3,4,1,3,3,0,0,2,3,0,3,4,4,4,1,2,2,2,2
6,184,IT,5,7,6,NA,NA,8,NA,NA,NA,NA,0,2,1,1,1,4,1,4,1,1
6,185,IT,7,7,6,6,9,9,6,5,10,10,0,2,1,1,1,4,1,4,1,1
6,186,IT,4,4,5,8,9,10,5,5,9,NA,0,2,2,2,2,3,2,2,2,2
6,187,IT,0,2,2,3,4,7,0,0,5,6,0,4,1,1,2,4,1,1,1,1
6,188,IT,6,8,7,8,9,10,4,3,6,8,0,2,1,1,2,3,1,4,1,1
6,189,IT,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,1,3,2,2
6,191,IT,5,5,5,8,8,8,5,5,8,9,0,2,1,1,2,4,1,4,1,1
6,192,IT,2,1,0,2,3,4,0,1,2,3,0,3,1,2,2,2,1,2,1,1
6,193,IT,2,2,4,2,8,8,0,0,6,4,0,2,1,2,1,4,1,4,1,1
6,195,IT,5,5,2,6,5,8,7,6,7,8,0,4,1,2,1,4,1,4,1,1
6,196,IT,8,7,6,5,4,7,4,4,5,7,0,2,1,1,2,4,1,4,2,1
6,214,IT,5,3,4,4,8,6,4,5,6,7,0,4,2,1,3,2,3,2,4,1
6,215,IT,0,0,3,0,0,1,0,0,5,5,0,5,3,3,2,3,2,1,2,2
6,221,IT,3,3,3,3,8,4,4,4,8,8,0,1,1,1,1,4,1,3,1,1
6,234,IT,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,242,IT,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,3,2,3,2,2
6,243,IT,8,4,5,2,3,3,3,3,5,6,0,2,2,1,2,2,NA,2,2,1
6,245,IT,2,2,2,0,NA,5,0,0,4,4,0,1,1,2,2,4,1,4,1,2
6,263,IT,8,8,7,4,7,1,4,3,5,5,1,3,1,1,1,2,2,2,2,1
6,279,IT,5,7,4,4,4,6,1,1,6,6,0,2,1,1,2,4,1,4,NA,1
6,280,IT,4,6,8,0,3,10,1,0,5,NA,0,4,2,1,1,3,1,3,2,1
6,281,IT,3,3,4,3,5,7,3,3,4,4,0,2,1,1,3,3,1,3,1,2
6,283,IT,5,5,5,0,0,5,0,0,0,5,0,3,1,2,1,4,1,4,2,4
6,291,IT,2,1,1,0,0,2,0,0,0,0,0,1,1,2,1,4,1,4,2,1
6,296,IT,6,6,1,6,5,4,4,4,6,3,0,2,1,1,4,4,1,2,2,2
6,305,IT,5,4,5,3,3,3,3,3,3,3,0,4,3,2,2,2,2,2,3,3
6,306,IT,6,4,9,1,5,9,0,3,6,7,0,2,1,2,2,3,1,2,2,1
6,307,IT,4,4,5,1,1,5,0,0,2,2,0,2,3,3,4,2,2,2,2,2
6,308,IT,0,0,0,0,5,5,0,0,0,NA,0,1,1,1,1,4,1,4,2,1
6,309,IT,5,3,6,5,6,10,3,3,6,NA,0,1,1,1,2,3,1,3,1,1
6,310,IT,5,5,8,0,0,3,0,0,2,2,0,2,3,4,4,2,1,2,2,2
6,314,IT,5,0,0,0,5,10,0,0,5,5,0,2,1,1,1,4,1,4,1,1
6,315,IT,3,2,5,0,0,5,0,0,2,2,0,2,1,1,1,3,1,4,1,1
6,317,IT,5,8,4,6,4,7,5,4,7,7,0,2,2,1,2,3,1,3,1,2
6,318,IT,7,6,4,5,6,6,2,2,5,8,0,3,2,2,2,2,2,2,2,2
6,319,IT,8,0,5,3,4,8,1,0,6,7,0,1,1,1,1,3,2,4,2,1
6,320,IT,3,0,5,0,0,3,0,0,0,0,0,3,3,3,1,1,2,1,4,4
6,321,IT,4,3,0,4,6,7,0,0,3,5,0,1,1,2,1,3,1,3,NA,2
6,330,IT,5,5,4,2,3,5,1,1,6,6,0,2,1,2,2,2,1,2,2,2
6,332,IT,8,7,6,6,6,6,5,6,7,4,0,2,2,2,2,2,1,3,1,2
6,333,IT,6,8,4,5,5,7,1,2,6,6,0,1,1,2,2,3,2,2,2,1
6,341,IT,6,5,3,4,5,7,6,3,4,6,0,1,1,2,3,4,2,3,1,1
6,345,IT,5,5,2,3,4,6,0,0,6,8,0,2,1,1,2,3,1,3,1,2
6,346,IT,4,3,2,1,1,6,1,1,6,5,0,1,2,2,1,2,2,2,2,1
